issue_time_utc,weather_run_time_utc,turbine_id,period_start_utc,period_end_utc,initial_power,final_power,power_drop,threshold,threshold_status
2026-02-04T12:00:00Z,2026-02-04T00:00:00Z,turbine_2,2026-02-05T09:00:00Z,2026-02-05T12:00:00Z,0.8727150825175605,0.3550750864966863,0.5176399960208742,0.2,demonstration_not_history_calibrated
2026-02-04T12:00:00Z,2026-02-04T00:00:00Z,turbine_2,2026-02-05T10:00:00Z,2026-02-05T13:00:00Z,0.5731141816485221,0.3222624960071351,0.2508516856413870,0.2,demonstration_not_history_calibrated
2026-02-04T12:00:00Z,2026-02-04T00:00:00Z,turbine_2,2026-02-05T19:00:00Z,2026-02-05T22:00:00Z,0.36078995091263366,0.11759895340168613,0.24319099751094753,0.2,demonstration_not_history_calibrated
2026-02-04T12:00:00Z,2026-02-04T00:00:00Z,turbine_2,2026-02-05T20:00:00Z,2026-02-05T23:00:00Z,0.35010891440708225,0.018885733053032705,0.331223181354049545,0.2,demonstration_not_history_calibrated
2026-02-04T12:00:00Z,2026-02-04T00:00:00Z,turbine_2,2026-02-05T21:00:00Z,2026-02-06T00:00:00Z,0.2787809788148956,0.01161115775886562,0.26716982105602998,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_1,2026-02-06T02:00:00Z,2026-02-06T05:00:00Z,0.22624933822675428,0.013922458847395791,0.212326879379358489,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_1,2026-02-06T03:00:00Z,2026-02-06T06:00:00Z,0.4227650136818147,0.11296410240059185,0.30980091128122285,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_1,2026-02-06T16:00:00Z,2026-02-06T19:00:00Z,0.9861930127193397,0.6743499977300813,0.3118430149892584,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_1,2026-02-06T17:00:00Z,2026-02-06T20:00:00Z,0.9839998980492197,0.49831364257831245,0.48568625547090725,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_1,2026-02-06T18:00:00Z,2026-02-06T21:00:00Z,0.978125015841682,0.36339976112827443,0.61472525471340757,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_1,2026-02-06T19:00:00Z,2026-02-06T22:00:00Z,0.6743499977300813,0.24235636705199573,0.43199363067808557,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_1,2026-02-06T20:00:00Z,2026-02-06T23:00:00Z,0.49831364257831245,0.1738664709262317,0.32444717165208075,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_1,2026-02-06T21:00:00Z,2026-02-07T00:00:00Z,0.36339976112827443,0.11855937727942079,0.24484038384885364,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_2,2026-02-06T02:00:00Z,2026-02-06T05:00:00Z,0.2059941179532896,0.004830556545969755,0.201163561407319845,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_2,2026-02-06T03:00:00Z,2026-02-06T06:00:00Z,0.387868477000954,0.09454410188520934,0.29332437511574466,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_2,2026-02-06T16:00:00Z,2026-02-06T19:00:00Z,0.9520114485620832,0.6489464827700596,0.3030649657920236,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_2,2026-02-06T17:00:00Z,2026-02-06T20:00:00Z,0.9722758250910274,0.4643706543660195,0.5079051707250079,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_2,2026-02-06T18:00:00Z,2026-02-06T21:00:00Z,0.9627034207366574,0.3413110143220913,0.6213924064145661,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_2,2026-02-06T19:00:00Z,2026-02-06T22:00:00Z,0.6489464827700596,0.22857128818773195,0.42037519458232765,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_2,2026-02-06T20:00:00Z,2026-02-06T23:00:00Z,0.4643706543660195,0.16210733860902052,0.30226331575699898,0.2,demonstration_not_history_calibrated
2026-02-05T12:00:00Z,2026-02-05T00:00:00Z,turbine_2,2026-02-06T21:00:00Z,2026-02-07T00:00:00Z,0.3413110143220913,0.11457338711117404,0.22673762721091726,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_1,2026-02-06T15:00:00Z,2026-02-06T18:00:00Z,0.9419679958508881,0.5752053553372273,0.3667626405136608,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_1,2026-02-06T16:00:00Z,2026-02-06T19:00:00Z,0.9473633617927658,0.23963899018838528,0.70772437160438052,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_1,2026-02-06T17:00:00Z,2026-02-06T20:00:00Z,0.8937265008856231,0.10987616384392124,0.78385033704170186,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_1,2026-02-06T18:00:00Z,2026-02-06T21:00:00Z,0.5752053553372273,0.11580271217673638,0.45940264316049092,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_1,2026-02-07T19:00:00Z,2026-02-07T22:00:00Z,0.7892599654524652,0.5820164291371832,0.2072435363152820,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_1,2026-02-07T20:00:00Z,2026-02-07T23:00:00Z,0.7299022677616935,0.5077666710032362,0.2221355967584573,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_1,2026-02-07T21:00:00Z,2026-02-08T00:00:00Z,0.6680969397554419,0.4100752035846938,0.2580217361707481,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_1,2026-02-07T22:00:00Z,2026-02-08T01:00:00Z,0.5820164291371832,0.32921399589423433,0.25280243324294887,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_1,2026-02-07T23:00:00Z,2026-02-08T02:00:00Z,0.5077666710032362,0.23683580864562054,0.27093086235761566,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_1,2026-02-08T00:00:00Z,2026-02-08T03:00:00Z,0.4100752035846938,0.17654285875547676,0.23353234482921704,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_1,2026-02-08T01:00:00Z,2026-02-08T04:00:00Z,0.32921399589423433,0.09023462159041301,0.23897937430382132,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_1,2026-02-08T02:00:00Z,2026-02-08T05:00:00Z,0.23683580864562054,0.027480238681231284,0.209355569964389256,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_2,2026-02-06T15:00:00Z,2026-02-06T18:00:00Z,0.9283726097456397,0.5546398132317174,0.3737327965139223,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_2,2026-02-06T16:00:00Z,2026-02-06T19:00:00Z,0.9283437762612107,0.22896704232747453,0.69937673393373617,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_2,2026-02-06T17:00:00Z,2026-02-06T20:00:00Z,0.8700472871501514,0.10282033482859909,0.76722695232155231,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_2,2026-02-06T18:00:00Z,2026-02-06T21:00:00Z,0.5546398132317174,0.10282033482859909,0.45181947840311831,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_2,2026-02-07T19:00:00Z,2026-02-07T22:00:00Z,0.76026807607404,0.5581999133603809,0.2020681627136591,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_2,2026-02-07T20:00:00Z,2026-02-07T23:00:00Z,0.6909046378579782,0.4807263465130872,0.2101782913448910,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_2,2026-02-07T21:00:00Z,2026-02-08T00:00:00Z,0.6259915195507355,0.38156105160090303,0.24443046794983247,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_2,2026-02-07T22:00:00Z,2026-02-08T01:00:00Z,0.5581999133603809,0.3063160200602377,0.2518838933001432,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_2,2026-02-07T23:00:00Z,2026-02-08T02:00:00Z,0.4807263465130872,0.22511872134386038,0.25560762516922682,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_2,2026-02-08T00:00:00Z,2026-02-08T03:00:00Z,0.38156105160090303,0.16415306814018804,0.21740798346071499,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_2,2026-02-08T01:00:00Z,2026-02-08T04:00:00Z,0.3063160200602377,0.07526771898463802,0.23104830107559968,0.2,demonstration_not_history_calibrated
2026-02-06T12:00:00Z,2026-02-06T00:00:00Z,turbine_2,2026-02-08T02:00:00Z,2026-02-08T05:00:00Z,0.22511872134386038,0.02119670916885147,0.20392201217500891,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_1,2026-02-07T19:00:00Z,2026-02-07T22:00:00Z,0.9451738256820805,0.668112960801327,0.2770608648807535,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_1,2026-02-07T20:00:00Z,2026-02-07T23:00:00Z,0.945027541965734,0.6162347396936307,0.3287928022721033,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_1,2026-02-07T21:00:00Z,2026-02-08T00:00:00Z,0.8523273322438583,0.5096598690258688,0.3426674632179895,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_1,2026-02-07T23:00:00Z,2026-02-08T02:00:00Z,0.6162347396936307,0.3000401375801506,0.3161946021134801,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_1,2026-02-08T00:00:00Z,2026-02-08T03:00:00Z,0.5096598690258688,0.09672200364999478,0.41293786537587402,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_1,2026-02-08T01:00:00Z,2026-02-08T04:00:00Z,0.4692692034991049,0.022189516099380524,0.447079687399724376,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_1,2026-02-08T02:00:00Z,2026-02-08T05:00:00Z,0.3000401375801506,0.012143318162164574,0.287896819417986026,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_1,2026-02-09T07:00:00Z,2026-02-09T10:00:00Z,0.7516046577596462,0.5492183473279973,0.2023863104316489,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_2,2026-02-07T19:00:00Z,2026-02-07T22:00:00Z,0.9303451035426168,0.6271303816117695,0.3032147219308473,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_2,2026-02-07T20:00:00Z,2026-02-07T23:00:00Z,0.9304363484734705,0.5853207122144135,0.3451156362590570,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_2,2026-02-07T21:00:00Z,2026-02-08T00:00:00Z,0.8141616140003176,0.4774376403697417,0.3367239736305759,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_2,2026-02-07T23:00:00Z,2026-02-08T02:00:00Z,0.5853207122144135,0.27960085741631335,0.30571985479810015,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_2,2026-02-08T00:00:00Z,2026-02-08T03:00:00Z,0.4774376403697417,0.08334632743517467,0.39409131293456703,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_2,2026-02-08T01:00:00Z,2026-02-08T04:00:00Z,0.4385924209582524,0.021016154609976134,0.417576266348276266,0.2,demonstration_not_history_calibrated
2026-02-07T12:00:00Z,2026-02-07T00:00:00Z,turbine_2,2026-02-08T02:00:00Z,2026-02-08T05:00:00Z,0.27960085741631335,0.009540077646607026,0.270060779769706324,0.2,demonstration_not_history_calibrated
2026-02-08T12:00:00Z,2026-02-08T00:00:00Z,turbine_1,2026-02-09T09:00:00Z,2026-02-09T12:00:00Z,0.8720116838491262,0.6612989650943197,0.2107127187548065,0.2,demonstration_not_history_calibrated
2026-02-08T12:00:00Z,2026-02-08T00:00:00Z,turbine_1,2026-02-09T10:00:00Z,2026-02-09T13:00:00Z,0.756800694014907,0.36448439511286607,0.39231629890204093,0.2,demonstration_not_history_calibrated
2026-02-08T12:00:00Z,2026-02-08T00:00:00Z,turbine_1,2026-02-09T11:00:00Z,2026-02-09T14:00:00Z,0.7296341076131447,0.17256367292355357,0.55707043468959113,0.2,demonstration_not_history_calibrated
2026-02-08T12:00:00Z,2026-02-08T00:00:00Z,turbine_1,2026-02-09T12:00:00Z,2026-02-09T15:00:00Z,0.6612989650943197,0.015608169295057928,0.645690795799261772,0.2,demonstration_not_history_calibrated
2026-02-08T12:00:00Z,2026-02-08T00:00:00Z,turbine_1,2026-02-09T13:00:00Z,2026-02-09T16:00:00Z,0.36448439511286607,0.007930897336642095,0.356553497776223975,0.2,demonstration_not_history_calibrated
2026-02-08T12:00:00Z,2026-02-08T00:00:00Z,turbine_1,2026-02-10T09:00:00Z,2026-02-10T12:00:00Z,0.49146192868723637,0.1942220356408405,0.29723989304639587,0.2,demonstration_not_history_calibrated
2026-02-08T12:00:00Z,2026-02-08T00:00:00Z,turbine_2,2026-02-09T05:00:00Z,2026-02-09T08:00:00Z,0.7684056941324926,0.34926757105257317,0.41913812307991943,0.2,demonstration_not_history_calibrated
2026-02-08T12:00:00Z,2026-02-08T00:00:00Z,turbine_2,2026-02-09T09:00:00Z,2026-02-09T12:00:00Z,0.8753259144508311,0.6221046122163887,0.2532213022344424,0.2,demonstration_not_history_calibrated
2026-02-08T12:00:00Z,2026-02-08T00:00:00Z,turbine_2,2026-02-09T10:00:00Z,2026-02-09T13:00:00Z,0.7365657833467316,0.33696208295571406,0.39960370039101754,0.2,demonstration_not_history_calibrated
2026-02-08T12:00:00Z,2026-02-08T00:00:00Z,turbine_2,2026-02-09T11:00:00Z,2026-02-09T14:00:00Z,0.705019505423992,0.15103177219772218,0.55398773322626982,0.2,demonstration_not_history_calibrated
2026-02-08T12:00:00Z,2026-02-08T00:00:00Z,turbine_2,2026-02-09T12:00:00Z,2026-02-09T15:00:00Z,0.6221046122163887,0.011509495163531003,0.610595117052857697,0.2,demonstration_not_history_calibrated
2026-02-08T12:00:00Z,2026-02-08T00:00:00Z,turbine_2,2026-02-09T13:00:00Z,2026-02-09T16:00:00Z,0.33696208295571406,0.010540783178964286,0.326421299776749774,0.2,demonstration_not_history_calibrated
2026-02-08T12:00:00Z,2026-02-08T00:00:00Z,turbine_2,2026-02-10T09:00:00Z,2026-02-10T12:00:00Z,0.469020165036529,0.18012350013407538,0.28889666490245362,0.2,demonstration_not_history_calibrated
2026-02-09T12:00:00Z,2026-02-09T00:00:00Z,turbine_1,2026-02-09T13:00:00Z,2026-02-09T16:00:00Z,0.48113692456016177,0.13575322257822206,0.34538370198193971,0.2,demonstration_not_history_calibrated
2026-02-09T12:00:00Z,2026-02-09T00:00:00Z,turbine_1,2026-02-09T14:00:00Z,2026-02-09T17:00:00Z,0.4327950832913659,0.03929357379336157,0.39350150949800433,0.2,demonstration_not_history_calibrated
2026-02-09T12:00:00Z,2026-02-09T00:00:00Z,turbine_1,2026-02-09T15:00:00Z,2026-02-09T18:00:00Z,0.28894554879277934,0.007823383250202487,0.281122165542576853,0.2,demonstration_not_history_calibrated
2026-02-09T12:00:00Z,2026-02-09T00:00:00Z,turbine_1,2026-02-10T07:00:00Z,2026-02-10T10:00:00Z,0.8742155518813536,0.29930497670330436,0.57491057517804924,0.2,demonstration_not_history_calibrated
2026-02-09T12:00:00Z,2026-02-09T00:00:00Z,turbine_1,2026-02-10T08:00:00Z,2026-02-10T11:00:00Z,0.6457056688700227,0.3240410625503737,0.3216646063196490,0.2,demonstration_not_history_calibrated
2026-02-09T12:00:00Z,2026-02-09T00:00:00Z,turbine_1,2026-02-10T09:00:00Z,2026-02-10T12:00:00Z,0.574854045092674,0.3706916272481432,0.2041624178445308,0.2,demonstration_not_history_calibrated
2026-02-09T12:00:00Z,2026-02-09T00:00:00Z,turbine_1,2026-02-10T11:00:00Z,2026-02-10T14:00:00Z,0.3240410625503737,0.05607966831294503,0.26796139423742867,0.2,demonstration_not_history_calibrated
2026-02-09T12:00:00Z,2026-02-09T00:00:00Z,turbine_1,2026-02-10T18:00:00Z,2026-02-10T21:00:00Z,0.961602430070211,0.673837192099793,0.287765237970418,0.2,demonstration_not_history_calibrated
2026-02-09T12:00:00Z,2026-02-09T00:00:00Z,turbine_1,2026-02-10T19:00:00Z,2026-02-10T22:00:00Z,0.96631127811538,0.4811186193430266,0.4851926587723534,0.2,demonstration_not_history_calibrated
2026-02-09T12:00:00Z,2026-02-09T00:00:00Z,turbine_1,2026-02-10T20:00:00Z,2026-02-10T23:00:00Z,0.7581595294826493,0.33387793838572427,0.42428159109692503,0.2,demonstration_not_history_calibrated
2026-02-09T12:00:00Z,2026-02-09T00:00:00Z,turbine_1,2026-02-10T21:00:00Z,2026-02-11T00:00:00Z,0.673837192099793,0.030705123683458235,0.643132068416334765,0.2,demonstration_not_history_calibrated
